date,source,title,description,url,ticker,source_type,full_text,text,auto_label,label
2025-12-10T07:15:00+00:00,Google News,IBM and Riyadh Air set a new benchmark in AI-driven airlines - Digital Watch Observatory,"<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxPZElOd1V0WnF1czdrUFRFMFJLOTAxSXVSRmJoakxwOHVWbnFmRnlDTFpCMDFtUDRXSVpCT2IxOF9sUGN1ZUZPY0t6aWsxN05JR0tRVkNTN3BqWDE0bFNmSFppN3UxMWRMUXFIUDE4c1EwM0l6MUs4bEcwQldGemRCUnU1YXpUcFdZS2FWZlZHQQ?oc=5"" target=""_blank"">IBM and Riyadh Air set a new benchmark in AI-driven airlines</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Digital Watch Observatory</font>",https://news.google.com/rss/articles/CBMijwFBVV95cUxPZElOd1V0WnF1czdrUFRFMFJLOTAxSXVSRmJoakxwOHVWbnFmRnlDTFpCMDFtUDRXSVpCT2IxOF9sUGN1ZUZPY0t6aWsxN05JR0tRVkNTN3BqWDE0bFNmSFppN3UxMWRMUXFIUDE4c1EwM0l6MUs4bEcwQldGemRCUnU1YXpUcFdZS2FWZlZHQQ?oc=5,IBM,google_rss,,"IBM and Riyadh Air set a new benchmark in AI-driven airlines - Digital Watch Observatory <a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxPZElOd1V0WnF1czdrUFRFMFJLOTAxSXVSRmJoakxwOHVWbnFmRnlDTFpCMDFtUDRXSVpCT2IxOF9sUGN1ZUZPY0t6aWsxN05JR0tRVkNTN3BqWDE0bFNmSFppN3UxMWRMUXFIUDE4c1EwM0l6MUs4bEcwQldGemRCUnU1YXpUcFdZS2FWZlZHQQ?oc=5"" target=""_blank"">IBM and Riyadh Air set a new benchmark in AI-driven airlines</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Digital Watch Observatory</font>",neutral_corporate,neutral_corporate
2025-12-08T16:14:00+00:00,Google News,IBM To Acquire Real-Time Data Leader Confluent In Blockbuster $11B Deal - CRN Magazine,"<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxOV05zOXhSYkJGR05qcEhCSENaVnpsNnFsZEItSVhQS25wdmdlVXpmTTdKZ0NCLWJRX04wYmQ4S1J6NmxnbDluSUtRMnMwZ002YzhMSUIyQlQtcnVRbENCalJfX0dLQV9vYVhsN0tsTWRyZlpESGZ1ekM1eUxUMWRuRFotbklzNWFjOGtLVVEzUHZvT2w5dEVCdVoxaHJlNkdRa2hSR2Zn?oc=5"" target=""_blank"">IBM To Acquire Real-Time Data Leader Confluent In Blockbuster $11B Deal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CRN Magazine</font>",https://news.google.com/rss/articles/CBMipgFBVV95cUxOV05zOXhSYkJGR05qcEhCSENaVnpsNnFsZEItSVhQS25wdmdlVXpmTTdKZ0NCLWJRX04wYmQ4S1J6NmxnbDluSUtRMnMwZ002YzhMSUIyQlQtcnVRbENCalJfX0dLQV9vYVhsN0tsTWRyZlpESGZ1ekM1eUxUMWRuRFotbklzNWFjOGtLVVEzUHZvT2w5dEVCdVoxaHJlNkdRa2hSR2Zn?oc=5,IBM,google_rss,,"IBM To Acquire Real-Time Data Leader Confluent In Blockbuster $11B Deal - CRN Magazine <a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxOV05zOXhSYkJGR05qcEhCSENaVnpsNnFsZEItSVhQS25wdmdlVXpmTTdKZ0NCLWJRX04wYmQ4S1J6NmxnbDluSUtRMnMwZ002YzhMSUIyQlQtcnVRbENCalJfX0dLQV9vYVhsN0tsTWRyZlpESGZ1ekM1eUxUMWRuRFotbklzNWFjOGtLVVEzUHZvT2w5dEVCdVoxaHJlNkdRa2hSR2Zn?oc=5"" target=""_blank"">IBM To Acquire Real-Time Data Leader Confluent In Blockbuster $11B Deal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CRN Magazine</font>",strategic_moves,strategic_moves
2025-12-09T13:59:32+00:00,Google News,IBM Acquires Confluent at $11BN to Boost Real-Time Data Accessibility - CX Today,"<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxPblZacGJpdjhTdFFwY2R2ZDV4bUpkSjJzd3FSM1VXX1F6amRJWU1BaHRQblBkU0h3REI5aks0V3VKRWZEdXV4Q09FVXl5VEo0N2Y4SGU2elNuNDVuZWZ4RFVYOTdabGJMMUNRS2M0YlVobVAtMkp4VEtaMUlLazVOUXE0bFRsQ3hFVWtjbjB4YTlhNTkyVzhRdWNLNEFwdnJnMnlaU2NocUFzTXNo?oc=5"" target=""_blank"">IBM Acquires Confluent at $11BN to Boost Real-Time Data Accessibility</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CX Today</font>",https://news.google.com/rss/articles/CBMirAFBVV95cUxPblZacGJpdjhTdFFwY2R2ZDV4bUpkSjJzd3FSM1VXX1F6amRJWU1BaHRQblBkU0h3REI5aks0V3VKRWZEdXV4Q09FVXl5VEo0N2Y4SGU2elNuNDVuZWZ4RFVYOTdabGJMMUNRS2M0YlVobVAtMkp4VEtaMUlLazVOUXE0bFRsQ3hFVWtjbjB4YTlhNTkyVzhRdWNLNEFwdnJnMnlaU2NocUFzTXNo?oc=5,IBM,google_rss,,"IBM Acquires Confluent at $11BN to Boost Real-Time Data Accessibility - CX Today <a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxPblZacGJpdjhTdFFwY2R2ZDV4bUpkSjJzd3FSM1VXX1F6amRJWU1BaHRQblBkU0h3REI5aks0V3VKRWZEdXV4Q09FVXl5VEo0N2Y4SGU2elNuNDVuZWZ4RFVYOTdabGJMMUNRS2M0YlVobVAtMkp4VEtaMUlLazVOUXE0bFRsQ3hFVWtjbjB4YTlhNTkyVzhRdWNLNEFwdnJnMnlaU2NocUFzTXNo?oc=5"" target=""_blank"">IBM Acquires Confluent at $11BN to Boost Real-Time Data Accessibility</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CX Today</font>",strategic_moves,strategic_moves
2025-12-09T15:05:41+00:00,Google News,Five Key Reasons Why Confluent Is Strategic To IBM - The Futurum Group,"<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxOQnhFQ203RTBxYktHVlBBeGV5NHVRQ0ZxNlpfQm1SNkxwTXFuYlJGbmxZMmFlVDhwdmV2OUs0Nm1aSE9aZzJMQ19jSlhZalhISmYxRU1JR1VPd29sVzM1Vzh1RkwxWUNTWXV5bG15bWFRRnpzMGJ3bWpBT216OF9VTXo3NXFtNFQxV1YtdHBR?oc=5"" target=""_blank"">Five Key Reasons Why Confluent Is Strategic To IBM</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Futurum Group</font>",https://news.google.com/rss/articles/CBMijgFBVV95cUxOQnhFQ203RTBxYktHVlBBeGV5NHVRQ0ZxNlpfQm1SNkxwTXFuYlJGbmxZMmFlVDhwdmV2OUs0Nm1aSE9aZzJMQ19jSlhZalhISmYxRU1JR1VPd29sVzM1Vzh1RkwxWUNTWXV5bG15bWFRRnpzMGJ3bWpBT216OF9VTXo3NXFtNFQxV1YtdHBR?oc=5,IBM,google_rss,,"Five Key Reasons Why Confluent Is Strategic To IBM - The Futurum Group <a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxOQnhFQ203RTBxYktHVlBBeGV5NHVRQ0ZxNlpfQm1SNkxwTXFuYlJGbmxZMmFlVDhwdmV2OUs0Nm1aSE9aZzJMQ19jSlhZalhISmYxRU1JR1VPd29sVzM1Vzh1RkwxWUNTWXV5bG15bWFRRnpzMGJ3bWpBT216OF9VTXo3NXFtNFQxV1YtdHBR?oc=5"" target=""_blank"">Five Key Reasons Why Confluent Is Strategic To IBM</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Futurum Group</font>",macro_noise,macro_noise
2025-11-19T08:00:00+00:00,Google News,Why The Narrative Around IBM Is Shifting After Recent Analyst and Business Updates - Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxQZWZYbnJJT3lURFM0SnNvTGo3UUJsNzNJSGozZXJsX21obTNVck56Q2x3MmhIOFNKNUV6MDJ5VTAtb3diUFA4SzNEdWtud3RTeHlPSm9NdXRvSHNZOGxwRFJWS0xSTnpNMmlqa3JZOV9IS0xJZndrWmhETjhuQ0dHZlQ4QjdVQQ?oc=5"" target=""_blank"">Why The Narrative Around IBM Is Shifting After Recent Analyst and Business Updates</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",https://news.google.com/rss/articles/CBMihgFBVV95cUxQZWZYbnJJT3lURFM0SnNvTGo3UUJsNzNJSGozZXJsX21obTNVck56Q2x3MmhIOFNKNUV6MDJ5VTAtb3diUFA4SzNEdWtud3RTeHlPSm9NdXRvSHNZOGxwRFJWS0xSTnpNMmlqa3JZOV9IS0xJZndrWmhETjhuQ0dHZlQ4QjdVQQ?oc=5,IBM,google_rss,,"Why The Narrative Around IBM Is Shifting After Recent Analyst and Business Updates - Yahoo Finance <a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxQZWZYbnJJT3lURFM0SnNvTGo3UUJsNzNJSGozZXJsX21obTNVck56Q2x3MmhIOFNKNUV6MDJ5VTAtb3diUFA4SzNEdWtud3RTeHlPSm9NdXRvSHNZOGxwRFJWS0xSTnpNMmlqa3JZOV9IS0xJZndrWmhETjhuQ0dHZlQ4QjdVQQ?oc=5"" target=""_blank"">Why The Narrative Around IBM Is Shifting After Recent Analyst and Business Updates</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",neutral_corporate,neutral_corporate
2025-12-09T13:45:00+00:00,Google News,IBM’s $11 Billion Confluent Deal Rewrites The Future Of AI And Blockchain - Forbes,"<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxOV21KdWM4Y0FHamZSenczTGlJTlZ1YnI0N3FxTklBX3YwMDR2a0JHV1RHUUdDbEZseVhrY09KZms3cENmS2pnNFBGM1I2NUxoTkd6Vk8yZ2NjTVNZNHJSRTByOXZvT2QzZjBaZGdWRUctM3lWNi1UYXZzWFVUNk9jOTd6QmJVLVhORFJPUWRLX3VmLW93NHFUQm1nR1dDVkRFM1pWUlRzTldHcTdfNEtoZzBpQmxONzdseTV2SGVMMFhFM3RWWmc?oc=5"" target=""_blank"">IBM’s $11 Billion Confluent Deal Rewrites The Future Of AI And Blockchain</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font>",https://news.google.com/rss/articles/CBMixgFBVV95cUxOV21KdWM4Y0FHamZSenczTGlJTlZ1YnI0N3FxTklBX3YwMDR2a0JHV1RHUUdDbEZseVhrY09KZms3cENmS2pnNFBGM1I2NUxoTkd6Vk8yZ2NjTVNZNHJSRTByOXZvT2QzZjBaZGdWRUctM3lWNi1UYXZzWFVUNk9jOTd6QmJVLVhORFJPUWRLX3VmLW93NHFUQm1nR1dDVkRFM1pWUlRzTldHcTdfNEtoZzBpQmxONzdseTV2SGVMMFhFM3RWWmc?oc=5,IBM,google_rss,,"IBM’s $11 Billion Confluent Deal Rewrites The Future Of AI And Blockchain - Forbes <a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxOV21KdWM4Y0FHamZSenczTGlJTlZ1YnI0N3FxTklBX3YwMDR2a0JHV1RHUUdDbEZseVhrY09KZms3cENmS2pnNFBGM1I2NUxoTkd6Vk8yZ2NjTVNZNHJSRTByOXZvT2QzZjBaZGdWRUctM3lWNi1UYXZzWFVUNk9jOTd6QmJVLVhORFJPUWRLX3VmLW93NHFUQm1nR1dDVkRFM1pWUlRzTldHcTdfNEtoZzBpQmxONzdseTV2SGVMMFhFM3RWWmc?oc=5"" target=""_blank"">IBM’s $11 Billion Confluent Deal Rewrites The Future Of AI And Blockchain</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font>",macro_noise,macro_noise
2025-12-09T16:46:53+00:00,Google News,SideChannel appoints former IBM director to board of directors - Worcester Business Journal,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxOOFlUenV5YWpvTGVhVkNfRTRMblllTGVROU5ydWc4TDRsUUxDYlFVUWtpNnpjVEotcGdFS1R1QS1yTWpSendBYXR0cHV4Y1l0N1pQWWVtdFA1a0pwRm12b2FvSHpMREMxem9neVlUTkpIT21jQnlSNlFVMm04aXAtbEEtajRvTFFmdFhUM3F4RnFpS21IRHl6ag?oc=5"" target=""_blank"">SideChannel appoints former IBM director to board of directors</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Worcester Business Journal</font>",https://news.google.com/rss/articles/CBMimAFBVV95cUxOOFlUenV5YWpvTGVhVkNfRTRMblllTGVROU5ydWc4TDRsUUxDYlFVUWtpNnpjVEotcGdFS1R1QS1yTWpSendBYXR0cHV4Y1l0N1pQWWVtdFA1a0pwRm12b2FvSHpMREMxem9neVlUTkpIT21jQnlSNlFVMm04aXAtbEEtajRvTFFmdFhUM3F4RnFpS21IRHl6ag?oc=5,IBM,google_rss,,"SideChannel appoints former IBM director to board of directors - Worcester Business Journal <a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxOOFlUenV5YWpvTGVhVkNfRTRMblllTGVROU5ydWc4TDRsUUxDYlFVUWtpNnpjVEotcGdFS1R1QS1yTWpSendBYXR0cHV4Y1l0N1pQWWVtdFA1a0pwRm12b2FvSHpMREMxem9neVlUTkpIT21jQnlSNlFVMm04aXAtbEEtajRvTFFmdFhUM3F4RnFpS21IRHl6ag?oc=5"" target=""_blank"">SideChannel appoints former IBM director to board of directors</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Worcester Business Journal</font>",neutral_corporate,neutral_corporate
2025-12-10T08:18:39+00:00,Google News,IBM (IBM) Stock: Rises Following $11 Billion Acquisition of Confluent Real-Time Platform - CoinCentral,"<a href=""https://news.google.com/rss/articles/CBMifEFVX3lxTE04b215MTVnY09OZ0habWlnWHFxTVMzVnpmWlhqUmpZNEJTRVJCbXdXcURFck00NWFaLWxiWnJZS3BBdFlYb3ktb1NHcjk2R3JSR0tBNDlxNlNwTjJfYmtTblV4VWhlbTBsWkVVYnNlaWwyMHBkRTgyQXNXNGs?oc=5"" target=""_blank"">IBM (IBM) Stock: Rises Following $11 Billion Acquisition of Confluent Real-Time Platform</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CoinCentral</font>",https://news.google.com/rss/articles/CBMifEFVX3lxTE04b215MTVnY09OZ0habWlnWHFxTVMzVnpmWlhqUmpZNEJTRVJCbXdXcURFck00NWFaLWxiWnJZS3BBdFlYb3ktb1NHcjk2R3JSR0tBNDlxNlNwTjJfYmtTblV4VWhlbTBsWkVVYnNlaWwyMHBkRTgyQXNXNGs?oc=5,IBM,google_rss,,"IBM (IBM) Stock: Rises Following $11 Billion Acquisition of Confluent Real-Time Platform - CoinCentral <a href=""https://news.google.com/rss/articles/CBMifEFVX3lxTE04b215MTVnY09OZ0habWlnWHFxTVMzVnpmWlhqUmpZNEJTRVJCbXdXcURFck00NWFaLWxiWnJZS3BBdFlYb3ktb1NHcjk2R3JSR0tBNDlxNlNwTjJfYmtTblV4VWhlbTBsWkVVYnNlaWwyMHBkRTgyQXNXNGs?oc=5"" target=""_blank"">IBM (IBM) Stock: Rises Following $11 Billion Acquisition of Confluent Real-Time Platform</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CoinCentral</font>",optimistic,optimistic
2025-12-09T14:21:52+00:00,Google News,"IBM's Confluent buy has observability, IT ops implications - TechTarget","<a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxOdkUxS21OZXVwZ2gwdlJlTE5yR3RsSUluajJXRDhTai1NRzF3bzBtbEF1dEdkOWhfM2hUSHZQUXlDWElkM2x1bFFiXzBBU2dRSE82OHczeHpyS0R1QW9JSUxTdnVLVElNcng1ZV9RYURnNTVMNDlvaXVMcjdVX1hMV2ZVcXpXVFE1OVdsbjI2WnJZVjl3UU1CQi1QdU1IVWV6c2Q4MHBJTzY5WnY5T1BVcWZUclM2Q1lu?oc=5"" target=""_blank"">IBM's Confluent buy has observability, IT ops implications</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TechTarget</font>",https://news.google.com/rss/articles/CBMiuAFBVV95cUxOdkUxS21OZXVwZ2gwdlJlTE5yR3RsSUluajJXRDhTai1NRzF3bzBtbEF1dEdkOWhfM2hUSHZQUXlDWElkM2x1bFFiXzBBU2dRSE82OHczeHpyS0R1QW9JSUxTdnVLVElNcng1ZV9RYURnNTVMNDlvaXVMcjdVX1hMV2ZVcXpXVFE1OVdsbjI2WnJZVjl3UU1CQi1QdU1IVWV6c2Q4MHBJTzY5WnY5T1BVcWZUclM2Q1lu?oc=5,IBM,google_rss,,"IBM's Confluent buy has observability, IT ops implications - TechTarget <a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxOdkUxS21OZXVwZ2gwdlJlTE5yR3RsSUluajJXRDhTai1NRzF3bzBtbEF1dEdkOWhfM2hUSHZQUXlDWElkM2x1bFFiXzBBU2dRSE82OHczeHpyS0R1QW9JSUxTdnVLVElNcng1ZV9RYURnNTVMNDlvaXVMcjdVX1hMV2ZVcXpXVFE1OVdsbjI2WnJZVjl3UU1CQi1QdU1IVWV6c2Q4MHBJTzY5WnY5T1BVcWZUclM2Q1lu?oc=5"" target=""_blank"">IBM's Confluent buy has observability, IT ops implications</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TechTarget</font>",neutral_corporate,neutral_corporate
2025-12-08T14:45:00+00:00,Google News,IBM drops $11B on Confluent to feed next-gen AI ambitions - theregister.com,"<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE1oM0VLdjNmUlN0R1VjTDljb1M3ZkI1bzQ5Vi0yeS15bjhQOXFpQzlrMWh2cTVoRS1QbjRRQ1R5Z1RxUDBodWtxN1RUMjhtVkMySVg2Q2x5NEpWZXZVNXg0Yksxck8tS0ZXUUdvQll6bFVXeENv?oc=5"" target=""_blank"">IBM drops $11B on Confluent to feed next-gen AI ambitions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">theregister.com</font>",https://news.google.com/rss/articles/CBMidEFVX3lxTE1oM0VLdjNmUlN0R1VjTDljb1M3ZkI1bzQ5Vi0yeS15bjhQOXFpQzlrMWh2cTVoRS1QbjRRQ1R5Z1RxUDBodWtxN1RUMjhtVkMySVg2Q2x5NEpWZXZVNXg0Yksxck8tS0ZXUUdvQll6bFVXeENv?oc=5,IBM,google_rss,,"IBM drops $11B on Confluent to feed next-gen AI ambitions - theregister.com <a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE1oM0VLdjNmUlN0R1VjTDljb1M3ZkI1bzQ5Vi0yeS15bjhQOXFpQzlrMWh2cTVoRS1QbjRRQ1R5Z1RxUDBodWtxN1RUMjhtVkMySVg2Q2x5NEpWZXZVNXg0Yksxck8tS0ZXUUdvQll6bFVXeENv?oc=5"" target=""_blank"">IBM drops $11B on Confluent to feed next-gen AI ambitions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">theregister.com</font>",pessimistic,pessimistic
2025-12-09T11:02:22+00:00,Google News,Big Tech joins the race to build the world’s heaviest airplane - Cory Doctorow – Medium,"<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxONmNsM0dJWkdhOGszamtlYWJJTHBsdm9sWU0ycFJwTGRsN21fNjlUUnZQUDduMGJ3N2lVQzRGdEJGYm9xMU1RMlpHZF9jS3luaTZfM2tKWHBSbDJVYlVUUVRWR3RSSVRQUDdZMXVqRUwtMFlZQW04enV4TlV4MmFLV3UyMFJFTDJsMF90cTNNbnd5cnpOZmkwdTVfQmp0aU1CWW5pS0tXRGtIVVNpc05Oak5xXzBQcjNhejYzM0xBZUloSkZqU0duQ0syVzE?oc=5"" target=""_blank"">Big Tech joins the race to build the world’s heaviest airplane</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cory Doctorow – Medium</font>",https://news.google.com/rss/articles/CBMizAFBVV95cUxONmNsM0dJWkdhOGszamtlYWJJTHBsdm9sWU0ycFJwTGRsN21fNjlUUnZQUDduMGJ3N2lVQzRGdEJGYm9xMU1RMlpHZF9jS3luaTZfM2tKWHBSbDJVYlVUUVRWR3RSSVRQUDdZMXVqRUwtMFlZQW04enV4TlV4MmFLV3UyMFJFTDJsMF90cTNNbnd5cnpOZmkwdTVfQmp0aU1CWW5pS0tXRGtIVVNpc05Oak5xXzBQcjNhejYzM0xBZUloSkZqU0duQ0syVzE?oc=5,IBM,google_rss,,"Big Tech joins the race to build the world’s heaviest airplane - Cory Doctorow – Medium <a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxONmNsM0dJWkdhOGszamtlYWJJTHBsdm9sWU0ycFJwTGRsN21fNjlUUnZQUDduMGJ3N2lVQzRGdEJGYm9xMU1RMlpHZF9jS3luaTZfM2tKWHBSbDJVYlVUUVRWR3RSSVRQUDdZMXVqRUwtMFlZQW04enV4TlV4MmFLV3UyMFJFTDJsMF90cTNNbnd5cnpOZmkwdTVfQmp0aU1CWW5pS0tXRGtIVVNpc05Oak5xXzBQcjNhejYzM0xBZUloSkZqU0duQ0syVzE?oc=5"" target=""_blank"">Big Tech joins the race to build the world’s heaviest airplane</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cory Doctorow – Medium</font>",macro_noise,macro_noise
2025-12-10T18:03:12+00:00,Google News,Turning integration challenges into growth opportunities with IBM webMethods hybrid integration - FutureScot,"<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxQWEFEdERXZWp1LWlUQVN3OXdqMVpmUFdtYnFPZnlOZFBlNVF4UzFQZmMtUFI3QnVUa3pEcTBza1BDa2FWMDQ2YTEwaWxHSUEtZmctWXRqaEZ5ZUprWkc1bmFVd2psRDIzdTA1UzhqV0FuNG5xckdSMm1jN0drZUo0YkxNa1hhSFpsZHRFQmRLdGZKN19LRGtobzdhVHNxeUh4ekpMcFJvM3paS0pwdEtMQnZNdVQtZE53LWk00gHAAUFVX3lxTE5Qa1VtOE5sVWE4UkdpNEFCRmtSSmx2S1lkX1NvN3g2eDhnNDJYOHFIUWxRVzdOZDFhT2JZMUlTb1BQaTVKOXdHWUE4MlRRR2cxMEQ2MlFDWFdLUGlqaEFTc1NrTHhhaG1wS3JkOHZQcDJPM25fMXQ1dXJrVHFTWTFITHBRdTZUa0ROcDRXOUlVbzBrajI4THR6d0RyWHZHUmx2UVp5UmhsX0Vjd2V6LTNmYWNXRE9PWi1nUF8xVTdtLQ?oc=5"" target=""_blank"">Turning integration challenges into growth opportunities with IBM webMethods hybrid integration</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FutureScot</font>",https://news.google.com/rss/articles/CBMiuwFBVV95cUxQWEFEdERXZWp1LWlUQVN3OXdqMVpmUFdtYnFPZnlOZFBlNVF4UzFQZmMtUFI3QnVUa3pEcTBza1BDa2FWMDQ2YTEwaWxHSUEtZmctWXRqaEZ5ZUprWkc1bmFVd2psRDIzdTA1UzhqV0FuNG5xckdSMm1jN0drZUo0YkxNa1hhSFpsZHRFQmRLdGZKN19LRGtobzdhVHNxeUh4ekpMcFJvM3paS0pwdEtMQnZNdVQtZE53LWk00gHAAUFVX3lxTE5Qa1VtOE5sVWE4UkdpNEFCRmtSSmx2S1lkX1NvN3g2eDhnNDJYOHFIUWxRVzdOZDFhT2JZMUlTb1BQaTVKOXdHWUE4MlRRR2cxMEQ2MlFDWFdLUGlqaEFTc1NrTHhhaG1wS3JkOHZQcDJPM25fMXQ1dXJrVHFTWTFITHBRdTZUa0ROcDRXOUlVbzBrajI4THR6d0RyWHZHUmx2UVp5UmhsX0Vjd2V6LTNmYWNXRE9PWi1nUF8xVTdtLQ?oc=5,IBM,google_rss,,"Turning integration challenges into growth opportunities with IBM webMethods hybrid integration - FutureScot <a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxQWEFEdERXZWp1LWlUQVN3OXdqMVpmUFdtYnFPZnlOZFBlNVF4UzFQZmMtUFI3QnVUa3pEcTBza1BDa2FWMDQ2YTEwaWxHSUEtZmctWXRqaEZ5ZUprWkc1bmFVd2psRDIzdTA1UzhqV0FuNG5xckdSMm1jN0drZUo0YkxNa1hhSFpsZHRFQmRLdGZKN19LRGtobzdhVHNxeUh4ekpMcFJvM3paS0pwdEtMQnZNdVQtZE53LWk00gHAAUFVX3lxTE5Qa1VtOE5sVWE4UkdpNEFCRmtSSmx2S1lkX1NvN3g2eDhnNDJYOHFIUWxRVzdOZDFhT2JZMUlTb1BQaTVKOXdHWUE4MlRRR2cxMEQ2MlFDWFdLUGlqaEFTc1NrTHhhaG1wS3JkOHZQcDJPM25fMXQ1dXJrVHFTWTFITHBRdTZUa0ROcDRXOUlVbzBrajI4THR6d0RyWHZHUmx2UVp5UmhsX0Vjd2V6LTNmYWNXRE9PWi1nUF8xVTdtLQ?oc=5"" target=""_blank"">Turning integration challenges into growth opportunities with IBM webMethods hybrid integration</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FutureScot</font>",macro_noise,macro_noise
2025-12-09T18:09:00+00:00,Google News,"Final Trades: Toast, TopBuild Corp, IBM and Applovin Corp. - cnbc.com","<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxPOEY2SURpaWR4RmQxWEk3N3FaODNKUVQ1ZWJSYldYeXJFWWpYdENhdmNQZDViRE8zdHUxQjlxcGZ2eFhaTzdWaUI1aDF5dzdqVTR6Z3piM0ZVd0dWa3NZZEluN0FJUHlDUExMLW9iWlRRbTdDNTM4WmtuaTlQckwzS0lOOXVYbFFvZ3VOYWExN3J0WDJlNUJVeHhaZWpWUQ?oc=5"" target=""_blank"">Final Trades: Toast, TopBuild Corp, IBM and Applovin Corp.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">cnbc.com</font>",https://news.google.com/rss/articles/CBMingFBVV95cUxPOEY2SURpaWR4RmQxWEk3N3FaODNKUVQ1ZWJSYldYeXJFWWpYdENhdmNQZDViRE8zdHUxQjlxcGZ2eFhaTzdWaUI1aDF5dzdqVTR6Z3piM0ZVd0dWa3NZZEluN0FJUHlDUExMLW9iWlRRbTdDNTM4WmtuaTlQckwzS0lOOXVYbFFvZ3VOYWExN3J0WDJlNUJVeHhaZWpWUQ?oc=5,IBM,google_rss,,"Final Trades: Toast, TopBuild Corp, IBM and Applovin Corp. - cnbc.com <a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxPOEY2SURpaWR4RmQxWEk3N3FaODNKUVQ1ZWJSYldYeXJFWWpYdENhdmNQZDViRE8zdHUxQjlxcGZ2eFhaTzdWaUI1aDF5dzdqVTR6Z3piM0ZVd0dWa3NZZEluN0FJUHlDUExMLW9iWlRRbTdDNTM4WmtuaTlQckwzS0lOOXVYbFFvZ3VOYWExN3J0WDJlNUJVeHhaZWpWUQ?oc=5"" target=""_blank"">Final Trades: Toast, TopBuild Corp, IBM and Applovin Corp.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">cnbc.com</font>",macro_noise,macro_noise
